"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","city","enrollee_id","imputed","n.experience","f.city_development_index"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major","19","50-99","Funded Startup","1",130,"0","city_103",33113,FALSE,19,"0.920"
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","<10","Pvt Ltd","1",23,"0","city_75",12173,FALSE,25,"[0.921,0.949]"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10/49","Pvt Ltd","2",91,"0","city_16",33106,FALSE,10,"[0.878,0.920)"
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","1",91,"1","city_11",9018,FALSE,6,"[0.448,0.691)"
0.91,"Male","No relevent experience","Full time course","High School","No Major","8","Unknown","Other","never",64,"0","city_16",27111,FALSE,8,"[0.878,0.920)"
0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","50-99","Pvt Ltd",">4",14,"0","city_104",16339,FALSE,19,"[0.921,0.949]"
0.939,"Male","Has relevent experience","no_enrollment","High School","No Major","4","10000+","Public Sector","2",42,"0","city_75",23984,FALSE,4,"[0.921,0.949]"
0.91,"Male","Has relevent experience","Full time course","Graduate","STEM","9","Unknown","Other",">4",48,"0","city_16",15597,FALSE,9,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","1",19,"0","city_103",28426,FALSE,25,"0.920"
0.939,"Male","No relevent experience","Full time course","High School","No Major","7","5000-9999","Pvt Ltd","2",48,"0","city_75",25589,FALSE,7,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",24,"0","city_103",9534,FALSE,5,"0.920"
0.764,"Other","Has relevent experience","Part time course","Masters","STEM","3","Unknown","Other","3",43,"1","city_176",22182,FALSE,3,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts",">20","100-500","Pvt Ltd",">4",11,"0","city_103",30496,FALSE,25,"0.920"
0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",64,"1","city_21",19663,FALSE,4,"[0.448,0.691)"
0.624,"Male","Has relevent experience","Full time course","Graduate","Other","5","100-500","Pvt Ltd","1",20,"0","city_21",14487,FALSE,5,"[0.448,0.691)"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","10/49","Early Stage Startup","1",178,"0","city_114",32858,FALSE,18,"[0.921,0.949]"
0.698,"Female","Has relevent experience","no_enrollment","Graduate","Business Degree","4","10/49","Funded Startup","4",4,"0","city_14",29367,FALSE,4,"[0.691,0.878)"
0.925,"Other","Has relevent experience","no_enrollment","Primary School","No Major","7","<10","Pvt Ltd","1",34,"0","city_97",27333,FALSE,7,"[0.921,0.949]"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",19,"0","city_103",8940,FALSE,3,"0.920"
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","100-500","Pvt Ltd","1",92,"1","city_21",19366,FALSE,6,"[0.448,0.691)"
0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","50-99","Pvt Ltd","4",36,"0","city_71",16646,TRUE,15,"[0.878,0.920)"
0.899,"Other","No relevent experience","Full time course","High School","No Major","12","10000+","Pvt Ltd","2",99,"1","city_23",30384,FALSE,12,"[0.878,0.920)"
0.926,"Other","No relevent experience","no_enrollment","High School","No Major","7","Unknown","Other","never",24,"0","city_114",682,FALSE,7,"[0.921,0.949]"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","4","100-500","NGO","1",67,"0","city_103",2945,FALSE,4,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM","9","100-500","Funded Startup","1",40,"0","city_103",10170,FALSE,9,"0.920"
0.913,"Other","Has relevent experience","Part time course","Graduate","STEM","8","50-99","Pvt Ltd","1",28,"0","city_61",10756,FALSE,8,"[0.878,0.920)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",18,"0","city_21",21347,TRUE,7,"[0.448,0.691)"
0.926,"Other","Has relevent experience","no_enrollment","Graduate","STEM","13","100-500","Pvt Ltd","1",48,"0","city_114",20030,FALSE,13,"[0.921,0.949]"
0.92,"Other","No relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other",">4",68,"0","city_103",12286,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","16","5000-9999","Pvt Ltd","never",194,"0","city_160",30691,FALSE,16,"0.920"
0.836,"Male","Has relevent experience","Part time course","Graduate","STEM","10","1000-4999","Pvt Ltd","2",47,"0","city_138",30620,FALSE,10,"[0.691,0.878)"
0.926,"Other","Has relevent experience","Part time course","Graduate","STEM","9","50-99","Pvt Ltd",">4",77,"0","city_114",31168,FALSE,9,"[0.921,0.949]"
0.899,"Other","Has relevent experience","no_enrollment","Graduate","STEM","10","500-999","Pvt Ltd","2",204,"0","city_23",1345,FALSE,10,"[0.878,0.920)"
0.856,"Other","Has relevent experience","no_enrollment","High School","No Major","3","10/49","Pvt Ltd","1",134,"0","city_54",4867,FALSE,3,"[0.691,0.878)"
0.92,"Male","No relevent experience","Full time course","High School","No Major","7","Unknown","Other","never",69,"0","city_103",30807,FALSE,7,"0.920"
0.92,"Male","No relevent experience","Full time course","Graduate","STEM","2","Unknown","Other","1",50,"1","city_103",28213,FALSE,2,"0.920"
0.698,"Male","No relevent experience","no_enrollment","High School","No Major","<1","Unknown","Other","never",14,"0","city_70",22656,TRUE,0,"[0.691,0.878)"
0.754,"Male","Has relevent experience","Full time course","Graduate","STEM","9","Unknown","Other","2",9,"0","city_73",29057,FALSE,9,"[0.691,0.878)"
0.926,"Male","No relevent experience","Full time course","Graduate","STEM","4","Unknown","Other","4",24,"1","city_114",11315,FALSE,4,"[0.921,0.949]"
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","1",8,"1","city_160",12987,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","NGO",">4",74,"0","city_103",28838,FALSE,25,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","Unknown","Other",">4",86,"0","city_103",26814,FALSE,7,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",">20","Unknown","Other","2",51,"0","city_114",33016,FALSE,25,"[0.921,0.949]"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","<1","Unknown","Other","1",107,"1","city_21",16496,TRUE,0,"[0.448,0.691)"
0.767,"Female","No relevent experience","Full time course","High School","No Major","2","Unknown","Other","1",24,"0","city_162",30588,FALSE,2,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",77,"0","city_103",32015,FALSE,25,"0.920"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",98,"0","city_136",24422,FALSE,25,"[0.878,0.920)"
0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM","10","<10","Funded Startup","1",10,"0","city_16",3249,FALSE,10,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","3",72,"0","city_103",22074,FALSE,8,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Pvt Ltd",">4",48,"0","city_16",22874,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","Unknown","Other",">4",44,"1","city_103",31611,FALSE,25,"0.920"
0.754,"Male","Has relevent experience","Full time course","High School","No Major","7","Unknown","Other","1",76,"1","city_73",20741,FALSE,7,"[0.691,0.878)"
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM","3","10000+","Pvt Ltd","3",57,"1","city_21",14703,FALSE,3,"[0.448,0.691)"
0.897,"Other","Has relevent experience","no_enrollment","Masters","STEM","7","100-500","Public Sector","2",22,"0","city_136",125,FALSE,7,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",20,"0","city_21",24020,FALSE,3,"[0.448,0.691)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd",">4",83,"0","city_16",13828,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","5","10000+","Pvt Ltd","4",25,"0","city_103",19228,FALSE,5,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","50-99","Early Stage Startup","1",57,"0","city_160",11802,FALSE,3,"0.920"
0.698,"Other","Has relevent experience","Full time course","Graduate","STEM","9","Unknown","Other","1",53,"1","city_90",4913,FALSE,9,"[0.691,0.878)"
0.884,"Male","Has relevent experience","no_enrollment","Primary School","No Major","11","1000-4999","Pvt Ltd","1",52,"0","city_71",29368,FALSE,11,"[0.878,0.920)"
0.666,"Male","Has relevent experience","no_enrollment","Graduate","No Major","7","10/49","Pvt Ltd","1",122,"0","city_64",28622,TRUE,7,"[0.448,0.691)"
0.624,"Male","No relevent experience","no_enrollment","Masters","STEM","2","<10","Early Stage Startup","1",95,"0","city_21",25961,FALSE,2,"[0.448,0.691)"
0.754,"Male","No relevent experience","Full time course","High School","No Major","4","Unknown","Other","4",80,"1","city_73",6386,FALSE,4,"[0.691,0.878)"
0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","9","10000+","Pvt Ltd",">4",52,"0","city_21",11637,FALSE,9,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","Unknown","Public Sector","2",116,"1","city_103",3770,FALSE,6,"0.920"
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","1000-4999","Pvt Ltd","1",28,"0","city_136",7739,FALSE,10,"[0.878,0.920)"
0.92,"Male","No relevent experience","no_enrollment","Phd","STEM","15","10000+","NGO","3",128,"1","city_103",2,FALSE,15,"0.920"
0.899,"Other","Has relevent experience","no_enrollment","Graduate","STEM","15","50-99","Funded Startup","2",302,"0","city_23",3915,FALSE,15,"[0.878,0.920)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","1000-4999","Pvt Ltd","2",96,"0","city_21",17473,FALSE,16,"[0.448,0.691)"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","NGO","1",42,"0","city_103",22283,FALSE,7,"0.920"
0.74,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","1",12,"0","city_143",5224,FALSE,25,"[0.691,0.878)"
0.74,"Female","Has relevent experience","Full time course","Graduate","STEM","11","10/49","Pvt Ltd","never",73,"0","city_53",9985,FALSE,11,"[0.691,0.878)"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10/49","Pvt Ltd",">4",67,"0","city_114",20597,FALSE,25,"[0.921,0.949]"
0.924,"Other","Has relevent experience","Full time course","Graduate","STEM",">20","1000-4999","NGO",">4",60,"0","city_104",20799,FALSE,25,"[0.921,0.949]"
0.866,"Other","Has relevent experience","no_enrollment","Graduate","STEM","9","10/49","Pvt Ltd",">4",206,"0","city_57",20502,FALSE,9,"[0.691,0.878)"
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",74,"1","city_11",12430,FALSE,5,"[0.448,0.691)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","4",51,"1","city_103",4406,FALSE,25,"0.920"
0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","10000+","Other","4",16,"0","city_67",16425,FALSE,14,"[0.691,0.878)"
0.804,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","Unknown","Other","1",75,"0","city_102",3026,FALSE,17,"[0.691,0.878)"
0.939,"Other","Has relevent experience","no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd",">4",64,"1","city_28",15791,FALSE,12,"[0.921,0.949]"
0.804,"Male","No relevent experience","no_enrollment","Graduate","STEM","19","Unknown","Other",">4",126,"0","city_102",14635,FALSE,19,"[0.691,0.878)"
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","4",98,"0","city_16",6053,FALSE,25,"[0.878,0.920)"
0.926,"Male","No relevent experience","no_enrollment","High School","No Major","6","<10","Pvt Ltd","3",72,"0","city_114",11718,FALSE,6,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts","4","Unknown","Other","never",73,"0","city_160",24633,FALSE,4,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",">20","1000-4999","Pvt Ltd",">4",40,"0","city_103",30815,FALSE,25,"0.920"
0.762,"Male","No relevent experience","Full time course","High School","No Major","2","Unknown","Other","never",69,"0","city_46",22458,TRUE,2,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Funded Startup","3",180,"0","city_103",10225,FALSE,25,"0.920"
0.92,"Male","No relevent experience","no_enrollment","Graduate","Other","2","1000-4999","NGO","1",110,"0","city_103",27578,FALSE,2,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","4",128,"0","city_103",810,FALSE,25,"0.920"
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","1",95,"1","city_16",27260,FALSE,25,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","500-999","NGO","2",25,"0","city_160",1318,FALSE,14,"0.920"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major",">20","500-999","Pvt Ltd",">4",6,"0","city_103",11740,TRUE,25,"0.920"
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM","3","50-99","Public Sector","2",70,"0","city_103",3839,FALSE,3,"0.920"
0.804,"Male","No relevent experience","Part time course","Masters","STEM","2","Unknown","Other","1",2,"1","city_102",2447,FALSE,2,"[0.691,0.878)"
0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","4",33,"0","city_46",11027,FALSE,7,"[0.691,0.878)"
0.55,"Male","Has relevent experience","Part time course","Graduate","STEM","7","Unknown","Other","2",310,"0","city_11",30806,FALSE,7,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","1",7,"0","city_21",29090,FALSE,10,"[0.448,0.691)"
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Other","1",17,"0","city_21",23397,FALSE,9,"[0.448,0.691)"
0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","Unknown","Other","4",23,"0","city_65",6951,FALSE,16,"[0.691,0.878)"
0.895,"Male","Has relevent experience","no_enrollment","Masters","STEM","3","10/49","Funded Startup","1",14,"0","city_10",27882,FALSE,3,"[0.878,0.920)"
0.887,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","19","50-99","Pvt Ltd","1",128,"0","city_100",28894,FALSE,19,"[0.878,0.920)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","1000-4999","Pvt Ltd","never",28,"0","city_103",390,FALSE,9,"0.920"
0.939,"Other","Has relevent experience","no_enrollment","High School","No Major","5","<10","Pvt Ltd","1",22,"0","city_75",14826,TRUE,5,"[0.921,0.949]"
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","50-99","Pvt Ltd","1",31,"0","city_103",16894,FALSE,14,"0.920"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","5","Unknown","Pvt Ltd","never",9,"1","city_21",32341,FALSE,5,"[0.448,0.691)"
0.754,"Male","No relevent experience","Part time course","Graduate","STEM","7","Unknown","Public Sector","1",9,"1","city_73",14839,FALSE,7,"[0.691,0.878)"
0.865,"Other","Has relevent experience","no_enrollment","High School","No Major","12","100-500","Pvt Ltd","2",4,"0","city_93",14022,FALSE,12,"[0.691,0.878)"
0.843,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",24,"0","city_159",17238,FALSE,7,"[0.691,0.878)"
0.74,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","1000-4999","Public Sector","1",51,"0","city_53",27394,FALSE,16,"[0.691,0.878)"
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","Unknown","Other","2",206,"1","city_160",3662,FALSE,25,"0.920"
0.666,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",86,"0","city_64",13796,FALSE,25,"[0.448,0.691)"
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd",">4",83,"0","city_103",19244,FALSE,25,"0.920"
0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","50-99","Pvt Ltd","1",2,"0","city_114",28714,FALSE,8,"[0.921,0.949]"
0.624,"Male","No relevent experience","Full time course","Graduate","STEM","3","Unknown","Other","never",53,"1","city_21",32665,FALSE,3,"[0.448,0.691)"
0.92,"Male","No relevent experience","Part time course","High School","No Major","<1","10000+","Pvt Ltd","1",56,"0","city_103",23549,FALSE,0,"0.920"
0.91,"Male","No relevent experience","no_enrollment","Masters","STEM","9","10000+","Other","1",24,"0","city_16",13715,FALSE,9,"[0.878,0.920)"
0.836,"Male","No relevent experience","Part time course","Masters","Humanities","19","10/49","Pvt Ltd","4",20,"0","city_138",18520,FALSE,19,"[0.691,0.878)"
